507;0;Leandro;Romagnoli;;16;3;5800;0
508;0;Bernardo;Romeo;;16;4;3100;0
509;0;Andrés;Romero;;2;4;1500;0
510;0;Emiliano;Romero;;14;4;2100;0
511;0;Jonatan;Romero;;18;2;400;0
512;0;Silvio;Romero;;12;4;5100;0
513;0;Facundo;Roncaglia;;7;2;4100;0
514;0;Ariel;Rosada;;14;3;3800;0
515;0;Pablo;Rosales;;9;2;400;0
516;0;Paulo;Rosales;;19;3;3000;0
517;0;Pablo;Rúdisi;;6;2;700;0
518;0;Matias Ezequiel;Rudler;;1;3;500;0
519;0;Henry;Rui;;1;4;400;0
520;0;Enzo Adrián;Ruiz;;7;2;900;0
521;0;Pablo;Ruiz;;10;4;1500;0
522;0;Roberto;Russo;;10;2;3300;0
523;0;Raúl;Saavedra;;17;2;3000;0
524;0;Juan;Sabia;;2;2;3900;0
525;0;Joel;Sacks;;4;2;800;0
526;0;Nicolás;Sainz;;15;2;1000;0
527;0;Sebastián;Saja;;15;1;5800;0
528;0;Franklin;Salas;;10;4;3800;0
529;0;Santiago;Salcedo;;2;4;4700;0
530;0;Juan;Salgueiro;;16;4;5200;0
531;0;Carlos;Salom;;1;4;2000;0
532;0;José;San Román;;16;2;2600;0
533;0;Juan Manuel;Sánchez Miño;;19;3;600;0
534;0;Fernando;Sánchez;;1;3;3000;0
535;0;Guillermo;Sánchez;;14;2;900;0
536;0;Matías;Sánchez;;9;3;3000;0
537;0;Nicolás;Sánchez;;10;2;4700;0
538;0;Sergio;Sánchez;;10;3;1500;0
539;0;Damián;Santagatti;;19;2;600;0
540;0;Pablo;Santillo;;5;1;2500;0
541;0;Guillermo;Sara;;4;1;3000;0
542;0;Brian;Sarmiento;;15;4;2000;0
543;0;Marcelo;Sarmiento;;19;3;3200;0
544;0;Matías;Sarulyte;;9;2;1900;0
545;0;Gastón;Sauro;;7;2;1700;0
546;0;Mauricio;Scaglia;;13;2;400;0
547;0;Juan Pablo;Scheffer;;14;2;1700;0
548;0;Rolando;Schiavi;;7;2;5500;0
549;0;Favio;Segovia;;5;2;1600;0
550;0;Sergio;Sena;;3;3;3100;0
551;0;Walter;Serrano;;4;3;2700;0
552;0;Matías;Sierra;;3;3;600;0
553;0;Leonardo;Sigali;;10;2;4600;0
554;0;Juan Ignacio;Sills;;20;2;500;0
555;0;Agustín;Silva;;9;1;300;0
556;0;Santiago;Silva;;20;4;13000;0
557;0;Andrés;Silvera;;6;4;6700;0
558;0;Luis;Solignac;;5;4;2000;0
559;0;Leandro;Somoza;;7;3;4800;0
560;0;Diego;Sosa;;17;2;1300;0
561;0;Franco;Sosa;;7;2;4100;0
562;0;Sebastián;Sosa;;7;1;3500;0
563;0;Matías;Soto Torres;;19;3;900;0
564;0;Carlos;Soto;;1;2;2800;0
565;0;Santiago;Soto;;8;3;1200;0
566;0;Mauricio;Sperduti;;13;3;5800;0
567;0;Darío;Stefanatto;;1;3;2300;0
568;0;Gastón;Suárez;;6;3;300;0
569;0;Pedro;Suárez;;19;2;1000;0
570;0;Nicolás;Tagliafico;;5;2;1700;0
571;0;Juan;Tejera;;14;2;2500;0
572;0;Emiliano;Tellechea;;16;3;3200;0
573;0;Fernando;Tobio;;20;2;3600;0
